Ensembl	Gene_Name	logConc	p.value	Fold_Change	q.value	DE	Low_read_count	D2_SNP_correction	flip_flop	Affymetrix_ProbeID	Affymetrix_Fold_Change	Affymetrix_q.value	Illumina_Probe_ID 	Illumina_Fold_Change 	Illumina_q.value	Biotype 	Chr	Gene_start	Gene_Description
ENSMUSG00000040532	Abhd11	-18.17	1.3214E-01	0.86	2.3147E-01	0	0	4	N/A	1428428_at	0.90	2.1523E-02	ILMN_2453209	0.96	3.21E-01	protein_coding	5	135485022	abhydrolase domain containing 11 Gene [Source:MGI (curated);Acc:MGI:1916008]
ENSMUSG00000019179	Mdh2	-12.63	1.3212E-01	0.88	2.3147E-01	0	0	4	N/A	1416478_a_at	0.95	7.6360E-02	ILMN_2873112	1.07	4.23E-01	protein_coding	5	136254350	"malate dehydrogenase 2, NAD (mitochondrial) Gene [Source:MGI (curated);Acc:MGI:97050]"
ENSMUSG00000021476	Habp4	-13.07	1.3219E-01	0.88	2.3151E-01	0	0	4	N/A	1430869_a_at	0.98	4.6108E-01	N/A	N/A	N/A	protein_coding	13	64263188	hyaluronic acid binding protein 4 Gene [Source:MGI Symbol;Acc:MGI:1891713]
ENSMUSG00000043549	4932442L08Rik	-21.41	1.3225E-01	0.72	2.3155E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	X	91600392	RIKEN cDNA 4932442L08 gene Gene [Source:MGI Symbol;Acc:MGI:1921682]
ENSMUSG00000078700	RP23-353J21.9	-18.32	1.3223E-01	0.85	2.3155E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	11	96777584	"RIKEN cDNA D030028A08 gene (D030028A08Rik), non-coding RNA [Source:RefSeq DNA;Acc:NR_003293]"
ENSMUSG00000074674	Gm10742	-21.25	1.3232E-01	0.74	2.3161E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	3	17685519	predicted gene 10742 Gene [Source:MGI Symbol;Acc:MGI:3642301]
ENSMUSG00000039361	Picalm	-12.88	1.3233E-01	1.13	2.3161E-01	0	0	4	N/A	1451316_a_at	0.98	3.7573E-01	N/A	N/A	N/A	protein_coding	7	97278742	phosphatidylinositol binding clathrin assembly protein Gene [Source:MGI Symbol;Acc:MGI:2385902]
ENSMUSG00000027074	Slc43a3	-21.66	1.3237E-01	1.43	2.3164E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	2	84776736	"solute carrier family 43, member 3 Gene [Source:MGI (curated);Acc:MGI:1931054]"
ENSMUSG00000024414	Mrpl27	-18.72	1.3240E-01	1.16	2.3166E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2691298	1.08	2.59E-01	protein_coding	11	94515081	mitochondrial ribosomal protein L27 Gene [Source:MGI (curated);Acc:MGI:2137224]
ENSMUSG00000019802	Sec63	-13.68	1.3245E-01	1.13	2.3170E-01	0	0	4	N/A	1452854_at	0.97	2.6389E-01	ILMN_2714822	0.89	1.29E-01	protein_coding	10	42481302	SEC63-like (S. cerevisiae) Gene [Source:MGI (curated);Acc:MGI:2155302]
ENSMUSG00000028284	Map3k7	-14.38	1.3248E-01	1.13	2.3170E-01	0	0	4	N/A	1455441_at	1.25	2.0593E-04	ILMN_2707188	1.11	4.43E-02	protein_coding	4	32051072	mitogen-activated protein kinase kinase kinase 7 Gene [Source:MGI (curated);Acc:MGI:1346877]
ENSMUSG00000024873	Cnih2	-12.85	1.3254E-01	0.89	2.3171E-01	0	0	4	N/A	1417524_at	1.00	5.4445E-01	ILMN_1252776	1.07	2.66E-01	protein_coding	19	5092879	cornichon homolog 2 (Drosophila) Gene [Source:MGI Symbol;Acc:MGI:1277225]
ENSMUSG00000026991	Pkp4	-12.25	1.3257E-01	1.13	2.3171E-01	0	0	4	N/A	1438677_at	1.08	2.5733E-01	N/A	N/A	N/A	protein_coding	2	58998907	plakophilin 4 Gene [Source:MGI (curated);Acc:MGI:109281]
ENSMUSG00000036327	Qsox2	-14.90	1.3253E-01	0.88	2.3171E-01	0	0	4	N/A	1435469_at	0.97	3.5148E-01	N/A	N/A	N/A	protein_coding	2	26064645	quiescin Q6 sulfhydryl oxidase 2 Gene [Source:MGI (curated);Acc:MGI:2387194]
ENSMUSG00000022191	Rnasen	-13.18	1.3257E-01	1.13	2.3171E-01	0	0	4	N/A	1428656_at	1.11	3.9604E-02	ILMN_3066222	1.12	6.83E-02	protein_coding	15	12754618	"ribonuclease III, nuclear Gene [Source:MGI (curated);Acc:MGI:1261425]"
ENSMUSG00000026837	Col5a1	-16.22	1.3274E-01	0.88	2.3176E-01	0	0	4	N/A	1416740_at	0.89	1.3443E-01	ILMN_2748402	0.80	1.31E-02	protein_coding	2	27741945	"collagen, type V, alpha 1 Gene [Source:MGI (curated);Acc:MGI:88457]"
ENSMUSG00000038074	Fkbp14	-16.80	1.3278E-01	1.14	2.3176E-01	0	0	4	N/A	1433481_at	1.08	2.3593E-01	ILMN_1255363	1.23	1.20E-01	protein_coding	6	54527598	FK506 binding protein 14 Gene [Source:MGI (curated);Acc:MGI:2387639]
ENSMUSG00000029708	Gcc1	-15.06	1.3282E-01	1.13	2.3176E-01	0	0	4	N/A	1429033_at	1.07	1.2534E-01	N/A	N/A	N/A	protein_coding	6	28366091	golgi coiled coil 1 Gene [Source:MGI (curated);Acc:MGI:1921625]
ENSMUSG00000022546	Gpt	-16.31	1.3267E-01	0.88	2.3176E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2832524	1.11	1.97E-01	protein_coding	15	76527163	"glutamic pyruvic transaminase, soluble Gene [Source:MGI Symbol;Acc:MGI:95802]"
ENSMUSG00000043659	Npsr1	-18.20	1.3283E-01	1.17	2.3176E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	9	23902440	neuropeptide S receptor 1 Gene [Source:MGI (curated);Acc:MGI:2441738]
ENSMUSG00000034573	Ptpn13	-15.42	1.3273E-01	1.13	2.3176E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	5	103854520	"protein tyrosine phosphatase, non-receptor type 13 Gene [Source:MGI Symbol;Acc:MGI:103293]"
ENSMUSG00000063450	Syne2	-15.34	1.3282E-01	1.13	2.3176E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	12	76919121	synaptic nuclear envelope 2 Gene [Source:MGI (curated);Acc:MGI:2449316]
ENSMUSG00000027263	Tubgcp4	-15.76	1.3265E-01	0.88	2.3176E-01	0	0	4	N/A	1433660_at	0.82	1.4521E-04	N/A	N/A	N/A	protein_coding	2	120996390	"tubulin, gamma complex associated protein 4 Gene [Source:MGI (curated);Acc:MGI:1196293]"
ENSMUSG00000030061	Uba3	-14.93	1.3266E-01	1.13	2.3176E-01	0	0	4	N/A	1431746_a_at	0.95	2.6402E-01	ILMN_2879517	1.15	1.50E-01	protein_coding	6	97133813	ubiquitin-like modifier activating enzyme 3 Gene [Source:MGI Symbol;Acc:MGI:1341217]
ENSMUSG00000026558	Uck2	-16.49	1.3273E-01	0.88	2.3176E-01	0	0	4	N/A	1448604_at	1.15	1.6316E-02	ILMN_2880529	1.11	9.77E-03	protein_coding	1	169156219	uridine-cytidine kinase 2 Gene [Source:MGI Symbol;Acc:MGI:1931744]
ENSMUSG00000019769	Syne1	-10.21	1.3286E-01	1.13	2.3178E-01	0	0	4	N/A	1455493_at	1.05	2.4296E-01	ILMN_3028463	0.95	2.27E-01	protein_coding	10	4795849	synaptic nuclear envelope 1 Gene [Source:MGI Symbol;Acc:MGI:1927152]
ENSMUSG00000021596	Mctp1	-13.02	1.3291E-01	0.88	2.3178E-01	0	0	4	N/A	1430439_at	0.65	9.5822E-04	ILMN_2701948	0.81	1.84E-01	protein_coding	13	76521983	"multiple C2 domains, transmembrane 1 Gene [Source:MGI (curated);Acc:MGI:1926021]"
ENSMUSG00000032563	Mrpl3	-14.62	1.3290E-01	1.13	2.3178E-01	0	0	4	N/A	1422464_at	0.86	1.4140E-03	ILMN_2643264	0.71	1.60E-03	protein_coding	9	104955569	mitochondrial ribosomal protein L3 Gene [Source:MGI (curated);Acc:MGI:2137204]
ENSMUSG00000081944	RP23-330N10.7	-18.74	1.3297E-01	0.85	2.3185E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	11	62144923	N/A
ENSMUSG00000042423	Fbrs	-15.34	1.3303E-01	0.88	2.3189E-01	0	0	4	N/A	1451645_at	0.98	3.9732E-01	N/A	N/A	N/A	protein_coding	7	134629170	fibrosin Gene [Source:MGI Symbol;Acc:MGI:104648]
ENSMUSG00000006127	Inpp5k	-14.51	1.3302E-01	0.88	2.3189E-01	0	0	4	N/A	1416195_at	0.88	3.6863E-03	ILMN_2933431	1.09	2.14E-01	protein_coding	11	75444490	inositol polyphosphate 5-phosphatase K Gene [Source:MGI (curated);Acc:MGI:1194899]
ENSMUSG00000033543	Gtf2a2	-16.56	1.3318E-01	1.14	2.3210E-01	0	0	4	N/A	1433528_at	1.11	2.9327E-02	ILMN_2702823	0.93	1.96E-01	protein_coding	9	69860357	"general transcription factor II A, 2 Gene [Source:MGI (curated);Acc:MGI:1933289]"
ENSMUSG00000026807	1190002A17Rik	-20.09	1.3330E-01	1.26	2.3225E-01	0	1	4	N/A	1428628_at	0.91	2.9006E-01	ILMN_2590894	1.02	3.90E-01	protein_coding	2	28555684	RIKEN cDNA 1190002A17 gene Gene [Source:MGI Symbol;Acc:MGI:1916120]
ENSMUSG00000034793	G6pc3	-15.42	1.3331E-01	0.88	2.3225E-01	0	0	4	N/A	1428245_at	0.96	2.8013E-01	ILMN_1218602	1.05	3.02E-01	protein_coding	11	102050934	"glucose 6 phosphatase, catalytic, 3 Gene [Source:MGI (curated);Acc:MGI:1915651]"
ENSMUSG00000029449	Rhof	-17.12	1.3336E-01	0.87	2.3226E-01	0	0	4	N/A	1434794_at	0.96	2.9074E-01	ILMN_2992047	1.01	4.77E-01	protein_coding	5	123553053	"ras homolog gene family, member f Gene [Source:MGI (curated);Acc:MGI:1345629]"
ENSMUSG00000022552	Sharpin	-15.36	1.3336E-01	0.88	2.3226E-01	0	0	4	N/A	1424165_a_at	0.97	3.3852E-01	ILMN_1254001	0.97	3.99E-01	protein_coding	15	76177470	SHANK-associated RH domain interacting protein Gene [Source:MGI (curated);Acc:MGI:1913331]
ENSMUSG00000024140	Epas1	-13.36	1.3350E-01	1.13	2.3246E-01	0	0	4	N/A	1449888_at	1.34	1.6324E-03	ILMN_3052632	1.17	3.41E-02	protein_coding	17	87153482	endothelial PAS domain protein 1 Gene [Source:MGI Symbol;Acc:MGI:109169]
ENSMUSG00000076441	Ass1	-21.25	1.3354E-01	0.77	2.3247E-01	0	1	4	N/A	N/A	N/A	N/A	ILMN_1247811	0.93	2.84E-01	protein_coding	2	31325727	argininosuccinate synthetase 1 Gene [Source:MGI (curated);Acc:MGI:88090]
ENSMUSG00000030619	Eed	-16.70	1.3360E-01	1.14	2.3247E-01	0	0	4	N/A	1448653_at	0.91	3.8961E-03	ILMN_2765015	1.16	1.57E-01	protein_coding	7	97103166	embryonic ectoderm development Gene [Source:MGI (curated);Acc:MGI:95286]
ENSMUSG00000053651	Gm9916	-21.76	1.3357E-01	0.72	2.3247E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	3	118137688	predicted gene 9916 Gene [Source:MGI Symbol;Acc:MGI:3642633]
ENSMUSG00000027584	Oprl1	-14.56	1.3359E-01	0.88	2.3247E-01	0	0	4	N/A	1426204_a_at	1.04	2.8196E-01	ILMN_1235369	0.93	1.32E-01	protein_coding	2	181449721	opioid receptor-like 1 Gene [Source:MGI (curated);Acc:MGI:97440]
ENSMUSG00000070522	AC122490.2	-19.74	1.3365E-01	1.22	2.3252E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	3	28663632	N/A
ENSMUSG00000085439	RP23-326E21.1	-22.58	1.3369E-01	0.66	2.3255E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	2	71935660	N/A
ENSMUSG00000032356	Rasgrf1	-11.41	1.3376E-01	0.89	2.3264E-01	0	0	4	N/A	1424734_at	1.22	3.3174E-03	ILMN_3132050	0.79	6.90E-03	protein_coding	9	89804613	RAS protein-specific guanine nucleotide-releasing factor 1 Gene [Source:MGI Symbol;Acc:MGI:99694]
ENSMUSG00000053841	Txlna	-14.22	1.3384E-01	1.13	2.3274E-01	0	0	4	N/A	1434157_at	1.15	1.5879E-02	ILMN_1218078	0.98	4.44E-01	protein_coding	4	129303327	taxilin alpha Gene [Source:MGI (curated);Acc:MGI:105968]
ENSMUSG00000081258	RP23-415G15.2	-19.68	1.3409E-01	0.82	2.3314E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	2	106105464	N/A
ENSMUSG00000051238	2310047B19Rik	-19.42	1.3425E-01	0.82	2.3333E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	9	21760206	RIKEN cDNA 2310047B19 gene Gene [Source:MGI Symbol;Acc:MGI:1914212]
ENSMUSG00000015755	Map3k7ip2	-13.78	1.3432E-01	0.88	2.3333E-01	0	0	4	N/A	1451003_at	0.88	4.9543E-03	ILMN_2679094	0.80	5.41E-03	protein_coding	10	7625451	TGF-beta activated kinase 1/MAP3K7 binding protein 2 Gene [Source:MGI (curated);Acc:MGI:1915902]
ENSMUSG00000083815	RP23-29O14.7	-20.09	1.3434E-01	0.80	2.3333E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	pseudogene	2	37062571	N/A
ENSMUSG00000029614	Rpl6	-20.50	1.3433E-01	0.79	2.3333E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	5	121654490	ribosomal protein L6 Gene [Source:MGI (curated);Acc:MGI:108057]
ENSMUSG00000040828	Tmem146	-20.50	1.3433E-01	0.81	2.3333E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	17	56790297	transmembrane protein 146 Gene [Source:MGI Symbol;Acc:MGI:2147030]
ENSMUSG00000027078	Ube2l6	-18.69	1.3432E-01	0.84	2.3333E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	2	84638985	ubiquitin-conjugating enzyme E2L 6 Gene [Source:MGI (curated);Acc:MGI:1914500]
ENSMUSG00000017453	Pipox	-18.52	1.3446E-01	0.85	2.3350E-01	0	0	4	N/A	1449374_at	0.89	9.5281E-02	N/A	N/A	N/A	protein_coding	11	77694117	pipecolic acid oxidase Gene [Source:MGI (curated);Acc:MGI:1197006]
ENSMUSG00000065590	mmu-mir-212	-21.14	1.3450E-01	1.33	2.3351E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	miRNA	11	74986890	mmu-mir-212 [Source:miRBase;Acc:MI0000696]
ENSMUSG00000069631	Strada	-15.54	1.3454E-01	0.88	2.3351E-01	0	0	4	N/A	1438591_at	0.89	1.0424E-01	ILMN_2731592	1.07	1.72E-01	protein_coding	11	106024644	STE20-related kinase adaptor alpha Gene [Source:MGI (curated);Acc:MGI:1919399]
ENSMUSG00000039230	Tbcd	-14.81	1.3452E-01	0.88	2.3351E-01	0	0	4	N/A	1452194_at	0.83	1.9647E-03	ILMN_2891506	0.78	4.91E-03	protein_coding	11	121313263	tubulin-specific chaperone d Gene [Source:MGI (curated);Acc:MGI:1919686]
ENSMUSG00000001729	Akt1	-13.13	1.3456E-01	0.89	2.3351E-01	0	0	4	N/A	1425711_a_at	0.89	6.6927E-02	N/A	N/A	N/A	protein_coding	12	113892032	thymoma viral proto-oncogene 1 Gene [Source:MGI (curated);Acc:MGI:87986]
ENSMUSG00000024800	Rpp30	-17.62	1.3461E-01	1.14	2.3357E-01	0	0	4	N/A	1423373_at	0.98	4.5728E-01	ILMN_1232428	0.85	5.81E-02	protein_coding	19	36158221	ribonuclease P/MRP 30 subunit (human) Gene [Source:MGI Symbol;Acc:MGI:1859683]
ENSMUSG00000069833	Ahnak	-14.30	1.3472E-01	1.13	2.3371E-01	0	0	4	N/A	1452217_at	0.99	5.0628E-01	ILMN_1258578	0.90	5.82E-02	protein_coding	19	9063774	AHNAK nucleoprotein (desmoyokin) Gene [Source:MGI Symbol;Acc:MGI:1316648]
ENSMUSG00000039148	Sart1	-14.52	1.3478E-01	1.13	2.3378E-01	0	0	4	N/A	1442284_at	1.20	3.3160E-04	ILMN_1254793	0.88	6.58E-02	protein_coding	19	5377523	squamous cell carcinoma antigen recognized by T-cells 1 Gene [Source:MGI Symbol;Acc:MGI:1309453]
ENSMUSG00000037949	Ano10	-16.05	1.3493E-01	0.88	2.3392E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_1223335	0.98	4.03E-01	protein_coding	9	122084997	anoctamin 10 Gene [Source:MGI Symbol;Acc:MGI:2143103]
ENSMUSG00000029405	G3bp2	-12.99	1.3493E-01	1.13	2.3392E-01	0	0	4	N/A	1421323_a_at	0.78	2.8617E-03	ILMN_2691815	0.74	2.92E-03	protein_coding	5	92483540	GTPase activating protein (SH3 domain) binding protein 2 Gene [Source:MGI Symbol;Acc:MGI:2442040]
ENSMUSG00000033855	Ston1	-18.48	1.3489E-01	1.16	2.3392E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	17	88997024	stonin 1 Gene [Source:MGI (curated);Acc:MGI:1924307]
ENSMUSG00000029641	Rasl11a	-19.39	1.3501E-01	1.21	2.3401E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2932662	0.94	3.47E-01	protein_coding	5	147656694	"RAS-like, family 11, member A Gene [Source:MGI Symbol;Acc:MGI:1916145]"
ENSMUSG00000000682	Cd52	-20.16	1.3510E-01	0.83	2.3414E-01	0	1	4	N/A	1460218_at	0.89	3.3012E-02	ILMN_2910934	0.88	5.81E-02	protein_coding	4	133638363	CD52 antigen Gene [Source:MGI (curated);Acc:MGI:1346088]
ENSMUSG00000068523	Gng5	-20.05	1.3518E-01	1.24	2.3424E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	3	146162798	"guanine nucleotide binding protein (G protein), gamma 5 Gene [Source:MGI (curated);Acc:MGI:109164]"
ENSMUSG00000023036	Pcdhga11	-13.03	1.3528E-01	1.13	2.3434E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2705452	0.88	4.74E-03	protein_coding	18	37833989	"protocadherin gamma subfamily B, 4 Gene [Source:MGI Symbol;Acc:MGI:1935173]"
ENSMUSG00000038650	Rnh1	-15.76	1.3529E-01	0.88	2.3434E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	7	148346227	ribonuclease/angiogenin inhibitor 1 Gene [Source:MGI Symbol;Acc:MGI:1195456]
ENSMUSG00000028542	Slc6a9	-18.81	1.3535E-01	1.19	2.3441E-01	0	0	4	N/A	1417636_at	1.08	2.8379E-01	ILMN_2667384	1.15	1.36E-01	protein_coding	4	117507111	"solute carrier family 6 (neurotransmitter transporter, glycine), member 9 Gene [Source:MGI (curated);Acc:MGI:95760]"
ENSMUSG00000038502	Ptov1	-13.35	1.3547E-01	0.89	2.3459E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	7	52118438	prostate tumor over expressed gene 1 Gene [Source:MGI (curated);Acc:MGI:1933946]
ENSMUSG00000026649	1700009P17Rik	-20.92	1.3554E-01	1.36	2.3464E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	1	173044049	RIKEN cDNA 1700009P17 gene Gene [Source:MGI Symbol;Acc:MGI:1922722]
ENSMUSG00000025468	Caly	-13.44	1.3555E-01	0.89	2.3464E-01	0	0	4	N/A	1428813_a_at	0.92	7.7077E-02	ILMN_2647530	0.94	2.35E-01	protein_coding	7	147255779	calcyon neuron-specific vesicular protein Gene [Source:MGI Symbol;Acc:MGI:1915816]
ENSMUSG00000004565	Pnpla6	-14.28	1.3560E-01	0.88	2.3465E-01	0	0	4	N/A	1416517_at	1.02	3.8538E-01	N/A	N/A	N/A	protein_coding	8	3515384	patatin-like phospholipase domain containing 6 Gene [Source:MGI Symbol;Acc:MGI:1354723]
ENSMUSG00000029446	Psph	-16.58	1.3560E-01	1.14	2.3465E-01	0	0	4	N/A	1415673_at	1.06	1.7014E-01	N/A	N/A	N/A	protein_coding	5	130271434	phosphoserine phosphatase Gene [Source:MGI (curated);Acc:MGI:97788]
ENSMUSG00000011096	Akt1s1	-15.13	1.3575E-01	0.88	2.3474E-01	0	0	4	N/A	1452684_at	0.94	2.0194E-01	ILMN_1214358	0.87	1.43E-01	protein_coding	7	52104361	AKT1 substrate 1 (proline-rich) Gene [Source:MGI (curated);Acc:MGI:1914855]
ENSMUSG00000025234	Arih1	-14.06	1.3571E-01	1.13	2.3474E-01	0	0	4	N/A	1427189_at	0.96	3.1644E-01	ILMN_2712427	1.01	4.59E-01	protein_coding	9	59240415	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila) Gene [Source:MGI Symbol;Acc:MGI:1344363]
ENSMUSG00000025371	Chmp6	-16.23	1.3580E-01	0.88	2.3474E-01	0	0	4	N/A	1433684_at	0.97	3.5322E-01	N/A	N/A	N/A	protein_coding	11	119774755	chromatin modifying protein 6 Gene [Source:MGI (curated);Acc:MGI:3583942]
ENSMUSG00000061981	Flot2	-13.42	1.3576E-01	0.89	2.3474E-01	0	0	4	N/A	1417544_a_at	1.01	4.9361E-01	ILMN_1227357	0.84	2.02E-01	protein_coding	11	77851433	flotillin 2 Gene [Source:MGI (curated);Acc:MGI:103309]
ENSMUSG00000006522	Itih3	-15.68	1.3581E-01	0.88	2.3474E-01	0	0	4	N/A	1449123_at	0.97	4.9179E-01	ILMN_2862623	0.96	4.13E-01	protein_coding	14	31721762	"inter-alpha trypsin inhibitor, heavy chain 3 Gene [Source:MGI Symbol;Acc:MGI:96620]"
ENSMUSG00000030452	Nipa2	-15.56	1.3572E-01	1.13	2.3474E-01	0	0	4	N/A	1426717_at	0.94	1.5037E-01	ILMN_1249838	1.04	3.66E-01	protein_coding	7	63186657	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human) Gene [Source:MGI (curated);Acc:MGI:1913918]
ENSMUSG00000026249	Serpine2	-12.60	1.3579E-01	1.13	2.3474E-01	0	0	4	N/A	1416666_at	1.14	3.4944E-03	ILMN_2883164	1.07	2.30E-01	protein_coding	1	79790772	"serine (or cysteine) peptidase inhibitor, clade E, member 2 Gene [Source:MGI (curated);Acc:MGI:101780]"
ENSMUSG00000034327	Kctd9	-16.14	1.3590E-01	1.14	2.3484E-01	0	0	4	N/A	1418399_at	0.96	4.0775E-01	ILMN_1251465	1.02	3.31E-01	protein_coding	14	68333994	potassium channel tetramerisation domain containing 9 Gene [Source:MGI (curated);Acc:MGI:2145579]
ENSMUSG00000039670	1810049H13Rik	-18.73	1.3594E-01	0.85	2.3487E-01	0	0	4	N/A	1460254_at	0.95	1.4458E-01	ILMN_2680665	0.89	8.64E-02	protein_coding	11	120317920	RIKEN cDNA 1810049H13 gene Gene [Source:MGI Symbol;Acc:MGI:1913681]
ENSMUSG00000033970	Rfc3	-18.10	1.3598E-01	0.85	2.3491E-01	0	0	4	N/A	1423700_at	0.98	4.3343E-01	N/A	N/A	N/A	protein_coding	5	152445331	replication factor C (activator 1) 3 Gene [Source:MGI (curated);Acc:MGI:1916513]
ENSMUSG00000024044	Epb4.1l3	-12.29	1.3606E-01	1.13	2.3500E-01	0	0	4	N/A	1419062_at	1.11	7.3419E-02	ILMN_1242244	1.11	1.87E-01	protein_coding	17	69506150	erythrocyte protein band 4.1-like 3 Gene [Source:MGI Symbol;Acc:MGI:103008]
ENSMUSG00000032350	Gclc	-14.03	1.3609E-01	1.13	2.3501E-01	0	0	4	N/A	1424296_at	1.11	6.2533E-02	ILMN_2608016	1.13	1.34E-01	protein_coding	9	77602342	"glutamate-cysteine ligase, catalytic subunit Gene [Source:MGI (curated);Acc:MGI:104990]"
ENSMUSG00000027196	RP23-375N21.3	-20.62	1.3613E-01	0.80	2.3504E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	2	93820191	N/A
ENSMUSG00000032301	Psma4	-17.49	1.3620E-01	1.14	2.3510E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2771944	0.82	1.24E-02	protein_coding	9	54798623	"proteasome (prosome, macropain) subunit, alpha type 4 Gene [Source:MGI Symbol;Acc:MGI:1347060]"
ENSMUSG00000074607	Tox2	-16.16	1.3621E-01	0.88	2.3510E-01	0	0	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	protein_coding	2	163028861	TOX high mobility group box family member 2 Gene [Source:MGI (curated);Acc:MGI:3611233]
ENSMUSG00000028804	Csmd2	-13.44	1.3628E-01	0.89	2.3519E-01	0	0	4	N/A	1457148_at	0.98	4.7733E-01	N/A	N/A	N/A	protein_coding	4	127665101	CUB and Sushi multiple domains 2 Gene [Source:MGI (curated);Acc:MGI:2386401]
ENSMUSG00000039285	Azi2	-14.04	1.3643E-01	1.13	2.3540E-01	0	0	4	N/A	N/A	N/A	N/A	ILMN_2689632	1.10	6.00E-02	protein_coding	9	117949617	5-azacytidine induced gene 2 Gene [Source:MGI (curated);Acc:MGI:1351332]
ENSMUSG00000020230	Prmt2	-14.78	1.3649E-01	0.88	2.3546E-01	0	0	4	N/A	1416844_at	0.94	2.6786E-01	ILMN_1216953	0.88	5.26E-02	protein_coding	10	75669967	protein arginine N-methyltransferase 2 Gene [Source:MGI (curated);Acc:MGI:1316652]
ENSMUSG00000029314	Agpat9	-17.57	1.3655E-01	1.14	2.3553E-01	0	0	4	N/A	1454799_at	1.10	2.0102E-01	ILMN_1241390	0.91	1.50E-01	protein_coding	5	101274732	1-acylglycerol-3-phosphate O-acyltransferase 9 Gene [Source:MGI (curated);Acc:MGI:3603816]
ENSMUSG00000031667	Aktip	-14.36	1.3660E-01	1.13	2.3558E-01	0	0	4	N/A	1423364_a_at	1.04	2.6140E-01	N/A	N/A	N/A	protein_coding	8	93635940	thymoma viral proto-oncogene 1 interacting protein Gene [Source:MGI (curated);Acc:MGI:3693832]
ENSMUSG00000032578	Cish	-16.78	1.3665E-01	1.15	2.3563E-01	0	0	4	N/A	1448724_at	1.05	2.5571E-01	ILMN_2718330	1.07	2.27E-01	protein_coding	9	107199020	cytokine inducible SH2-containing protein Gene [Source:MGI Symbol;Acc:MGI:103159]
ENSMUSG00000084996	RP23-350G1.2	-22.12	1.3670E-01	0.63	2.3567E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	11	81798908	N/A
ENSMUSG00000038658	C030046E11Rik	-13.95	1.3676E-01	1.13	2.3570E-01	0	0	4	N/A	1443966_at	1.13	1.3087E-02	N/A	N/A	N/A	protein_coding	19	29596772	RIKEN cDNA C030046E11 gene Gene [Source:MGI Symbol;Acc:MGI:1924893]
ENSMUSG00000004031	Fam5b	-13.25	1.3676E-01	0.89	2.3570E-01	0	0	4	N/A	1438706_at	0.91	2.1400E-01	ILMN_1253269	0.91	3.61E-01	protein_coding	1	160175397	"family with sequence similarity 5, member B Gene [Source:MGI Symbol;Acc:MGI:2443333]"
ENSMUSG00000090260	AC120180.3	-21.87	1.3695E-01	1.43	2.3590E-01	0	1	4	N/A	N/A	N/A	N/A	N/A	N/A	N/A	processed_transcript	1	163935100	N/A
